target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,fact_id_candidate,source_pmid,study_design,study_arm,population_label,subgroup_label,analysis_set,endpoint,endpoint_category,fact_type,value,unit,numerator,denominator,timepoint,followup_duration,statistical_measure,confidence_interval,p_value,source_eligibility,data_use_allowed,clinical_use_limitation,verification_status
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_059__SOTA-P4-33.pdf,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_059__SOTA-P4-33.pdf,M0044,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_254__SOTA-C1-06.pdf,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_254__SOTA-C1-06.pdf,M0045,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_254__SOTA-C1-06.pdf,first_5_pages,,p=0,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_254__SOTA-C1-06.pdf,M0046,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p=0,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_254__SOTA-C1-06.pdf,first_5_pages,,p=0,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_254__SOTA-C1-06.pdf,M0047,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p=0,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_239__SOTA-P6-10.pdf,first_5_pages,,(3-5),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_239__SOTA-P6-10.pdf,M0048,,unknown,,patients,,,endpoint_unknown,unknown,ci_range,(3-5),,,,,,ci_range,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_239__SOTA-P6-10.pdf,first_5_pages,,(7-11),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_239__SOTA-P6-10.pdf,M0049,,unknown,,unknown,,,survival/mortality,unknown,ci_range,(7-11),,,,,,ci_range,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_239__SOTA-P6-10.pdf,first_5_pages,,(14-16),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_239__SOTA-P6-10.pdf,M0050,,unknown,,patients; RCT; retrospective,,,endpoint_unknown,unknown,ci_range,(14-16),,,,,,ci_range,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_227__SOTA-E4-10.pdf,first_5_pages,,p<0.05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_227__SOTA-E4-10.pdf,M0051,,unknown,,unknown,,,safety/AE,unknown,p_value,p<0.05,months,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_227__SOTA-E4-10.pdf,first_5_pages,,p>0.05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_227__SOTA-E4-10.pdf,M0052,,unknown,,patients,,,safety/AE; complication,unknown,p_value,p>0.05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_227__SOTA-E4-10.pdf,first_5_pages,,p<0.05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_227__SOTA-E4-10.pdf,M0053,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p<0.05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P4-63.pdf,first_5_pages,,18% (4/22),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_115__SOTA-P4-63.pdf,M0054,,unknown,,patients; retrospective,,,endpoint_unknown,unknown,proportion_with_denominator,18% (4/22),%,4,22,,,proportion_with_denominator,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P4-63.pdf,first_5_pages,,41% (9/22),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_115__SOTA-P4-63.pdf,M0055,,unknown,,patients,,,endpoint_unknown,unknown,proportion_with_denominator,41% (9/22),%,9,22,,,proportion_with_denominator,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P4-63.pdf,first_5_pages,,18%(4/22),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_115__SOTA-P4-63.pdf,M0056,,unknown,,unknown,,,endpoint_unknown,unknown,proportion_with_denominator,18%(4/22),%,4,22,,,proportion_with_denominator,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_176__2.1 Annex I Literature search protocol and report - SOTA.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_176__2.1 Annex I Literature search protocol and report - SOTA.docx,M0057,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_052__2.1 Annex I Literature search protocol and report - SOTA.docx,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_052__2.1 Annex I Literature search protocol and report - SOTA.docx,M0058,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_091__SOTA-E3-20.pdf,first_5_pages,,P.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_091__SOTA-E3-20.pdf,M0059,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_091__SOTA-E3-20.pdf,first_5_pages,,p.5,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_091__SOTA-E3-20.pdf,M0060,,unknown,,patients,,,endpoint_unknown,unknown,p_value,p.5,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_091__SOTA-E3-20.pdf,first_5_pages,,P.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_091__SOTA-E3-20.pdf,M0061,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_088__SOTA-P4-9.pdf,first_5_pages,,p16,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_088__SOTA-P4-9.pdf,M0062,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p16,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_088__SOTA-P4-9.pdf,first_5_pages,,P < 0.05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_088__SOTA-P4-9.pdf,M0063,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < 0.05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_088__SOTA-P4-9.pdf,first_5_pages,,P > 0.05,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_088__SOTA-P4-9.pdf,M0064,,unknown,,patients,,,endpoint_unknown,unknown,p_value,P > 0.05,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_084__SOTA-P1-10.pdf,first_5_pages,,p16,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_084__SOTA-P1-10.pdf,M0065,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p16,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_084__SOTA-P1-10.pdf,first_5_pages,,p16,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_084__SOTA-P1-10.pdf,M0066,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p16,months,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_097__SOTA-P1-9.pdf,first_5_pages,,67% (10/15),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_097__SOTA-P1-9.pdf,M0067,,unknown,,unknown,,,endpoint_unknown,unknown,proportion_with_denominator,67% (10/15),%,10,15,,,proportion_with_denominator,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_097__SOTA-P1-9.pdf,first_5_pages,,83% (20/24),extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_097__SOTA-P1-9.pdf,M0068,,unknown,,patients,,,endpoint_unknown,unknown,proportion_with_denominator,83% (20/24),%,20,24,,,proportion_with_denominator,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_093__SOTA-E3-3.pdf,first_5_pages,,RR 1.75,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_093__SOTA-E3-3.pdf,M0069,,unknown,,unknown,,,endpoint_unknown,unknown,RR,RR 1.75,,,,,,RR,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_093__SOTA-E3-3.pdf,first_5_pages,,RR 2.23,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_093__SOTA-E3-3.pdf,M0070,,unknown,,unknown,,,endpoint_unknown,unknown,RR,RR 2.23,,,,,,RR,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_093__SOTA-E3-3.pdf,first_5_pages,,P.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_093__SOTA-E3-3.pdf,M0071,,unknown,,unknown,,,safety/AE,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_090__SOTA-P4-15.pdf,first_5_pages,,P.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_090__SOTA-P4-15.pdf,M0072,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_087__SOTA-P4-8.pdf,first_5_pages,,relative risk 1.61,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_087__SOTA-P4-8.pdf,M0073,,unknown,,unknown,,,endpoint_unknown,unknown,RR,relative risk 1.61,,,,,,RR,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_087__SOTA-P4-8.pdf,first_5_pages,,relative risk 1.08,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_087__SOTA-P4-8.pdf,M0074,,unknown,,unknown,,,endpoint_unknown,unknown,RR,relative risk 1.08,,,,,,RR,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_087__SOTA-P4-8.pdf,first_5_pages,,"P
1",extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_087__SOTA-P4-8.pdf,M0075,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,"P
1",,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_075__SOTA-P4-41.pdf,first_5_pages,,P = 0.02,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_075__SOTA-P4-41.pdf,M0076,,unknown,,unknown,,,safety/AE,unknown,p_value,P = 0.02,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_075__SOTA-P4-41.pdf,first_5_pages,,P = 0.04,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_075__SOTA-P4-41.pdf,M0077,,unknown,,unknown,,,safety/AE,unknown,p_value,P = 0.04,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_075__SOTA-P4-41.pdf,first_5_pages,,P < 0.001,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_075__SOTA-P4-41.pdf,M0078,,unknown,,unknown,,,safety/AE,unknown,p_value,P < 0.001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,first_5_pages,,p = .003,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_089__SOTA-P4-38.pdf,M0079,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = .003,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,first_5_pages,,p = .025,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_089__SOTA-P4-38.pdf,M0080,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = .025,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,first_5_pages,,p = .018,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_089__SOTA-P4-38.pdf,M0081,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = .018,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_096__SOTA-P4-70.pdf,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_096__SOTA-P4-70.pdf,M0082,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_096__SOTA-P4-70.pdf,first_5_pages,,p = 0.004,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_096__SOTA-P4-70.pdf,M0083,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = 0.004,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_096__SOTA-P4-70.pdf,first_5_pages,,p.,extracted_from_report,medium,calibration_only,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_096__SOTA-P4-70.pdf,M0084,,unknown,,unknown,,,safety/AE,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
