target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,source_text,statistical_type,value,unit,numerator,denominator,ci_lower,ci_upper,p_value,range_lower,range_upper,median,IQR_lower,IQR_upper,mean,SD,HR,RR,OR,event_rate,rate_denominator,timepoint,interpretation
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,"1/43), 86.05% (37/43), and 88.37% (38/43) respectively, all showing
significant differences when compared with those of control group [19.05% (8/42), 21.43% (9/42), 45.24% (19/42), and
50.00% (21/42) respectively] (P<0.05). Conclusion Intraoperative photoelectric guided navigation unilateral punctur",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"1/43), 86.05% (37/43), and 88.37% (38/43) respectively, all showing
significant differences when compared with those of control group [19.05% (8/42), 21.43% (9/42), 45.24% (19/42), and
50.00% (21/42) respectively] (P<0.05). Conclusion Intraoperative photoelectric guided navigation unilateral punctur",proportion_with_denominator,21.43% (9/42),%,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,"37/43), and 88.37% (38/43) respectively, all showing
significant differences when compared with those of control group [19.05% (8/42), 21.43% (9/42), 45.24% (19/42), and
50.00% (21/42) respectively] (P<0.05). Conclusion Intraoperative photoelectric guided navigation unilateral puncture of
the PKP ca",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"37/43), and 88.37% (38/43) respectively, all showing
significant differences when compared with those of control group [19.05% (8/42), 21.43% (9/42), 45.24% (19/42), and
50.00% (21/42) respectively] (P<0.05). Conclusion Intraoperative photoelectric guided navigation unilateral puncture of
the PKP ca",proportion_with_denominator,45.24% (19/42),%,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,"38/43) respectively, all showing
significant differences when compared with those of control group [19.05% (8/42), 21.43% (9/42), 45.24% (19/42), and
50.00% (21/42) respectively] (P<0.05). Conclusion Intraoperative photoelectric guided navigation unilateral puncture of
the PKP can improve the succes",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"38/43) respectively, all showing
significant differences when compared with those of control group [19.05% (8/42), 21.43% (9/42), 45.24% (19/42), and
50.00% (21/42) respectively] (P<0.05). Conclusion Intraoperative photoelectric guided navigation unilateral puncture of
the PKP can improve the succes",proportion_with_denominator,50.00% (21/42),%,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,," 85 例 OVCF 患者分别采用光电导航引导下个体化单侧穿刺方法
（观察组 43 例）或常规 C 臂 X 线机透视下单侧穿刺方法（对照组 42 例）行 PKP 治疗。两组患者性别、年龄、病
程、累及节段、骨折 AO 分型、骨密度等级及术前疼痛视觉模拟评分（VAS）等一般资料比较差异无统计学意义
（P>0.05）。术后 CT 横断面图像上观察并计算穿刺路径与设计路径的吻合率、椎弓根内壁突破率、骨水泥渗漏率
和骨水泥中心分布率；记录两组患者术中 X 线暴露次数、穿刺次数、手术时间、术前和术后 2 d VAS 评分及术后
血管、神经损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," 85 例 OVCF 患者分别采用光电导航引导下个体化单侧穿刺方法
（观察组 43 例）或常规 C 臂 X 线机透视下单侧穿刺方法（对照组 42 例）行 PKP 治疗。两组患者性别、年龄、病
程、累及节段、骨折 AO 分型、骨密度等级及术前疼痛视觉模拟评分（VAS）等一般资料比较差异无统计学意义
（P>0.05）。术后 CT 横断面图像上观察并计算穿刺路径与设计路径的吻合率、椎弓根内壁突破率、骨水泥渗漏率
和骨水泥中心分布率；记录两组患者术中 X 线暴露次数、穿刺次数、手术时间、术前和术后 2 d VAS 评分及术后
血管、神经损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次",p_value,P>0.05,,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,"后 CT 横断面图像上观察并计算穿刺路径与设计路径的吻合率、椎弓根内壁突破率、骨水泥渗漏率
和骨水泥中心分布率；记录两组患者术中 X 线暴露次数、穿刺次数、手术时间、术前和术后 2 d VAS 评分及术后
血管、神经损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次数明显少于对照组（P<0.05），
但两组手术时间比较差异无统计学意义（t=0.440，P=0.661）。术后 2 d 两组 VAS 评分均较术前显著改善
（P<0.05）；但术后 2 d 两组间比较差异无统计学意义（t=0.406，P=0.685）。两组患者均获随访，随访时间 6～18 个
月，平均 10 个月。两",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"后 CT 横断面图像上观察并计算穿刺路径与设计路径的吻合率、椎弓根内壁突破率、骨水泥渗漏率
和骨水泥中心分布率；记录两组患者术中 X 线暴露次数、穿刺次数、手术时间、术前和术后 2 d VAS 评分及术后
血管、神经损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次数明显少于对照组（P<0.05），
但两组手术时间比较差异无统计学意义（t=0.440，P=0.661）。术后 2 d 两组 VAS 评分均较术前显著改善
（P<0.05）；但术后 2 d 两组间比较差异无统计学意义（t=0.406，P=0.685）。两组患者均获随访，随访时间 6～18 个
月，平均 10 个月。两",p_value,P<0.05,,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,"突破率、骨水泥渗漏率
和骨水泥中心分布率；记录两组患者术中 X 线暴露次数、穿刺次数、手术时间、术前和术后 2 d VAS 评分及术后
血管、神经损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次数明显少于对照组（P<0.05），
但两组手术时间比较差异无统计学意义（t=0.440，P=0.661）。术后 2 d 两组 VAS 评分均较术前显著改善
（P<0.05）；但术后 2 d 两组间比较差异无统计学意义（t=0.406，P=0.685）。两组患者均获随访，随访时间 6～18 个
月，平均 10 个月。两组均无血管、神经损伤等相关并发症发生。术后 48 h 观察组椎弓根内壁",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"突破率、骨水泥渗漏率
和骨水泥中心分布率；记录两组患者术中 X 线暴露次数、穿刺次数、手术时间、术前和术后 2 d VAS 评分及术后
血管、神经损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次数明显少于对照组（P<0.05），
但两组手术时间比较差异无统计学意义（t=0.440，P=0.661）。术后 2 d 两组 VAS 评分均较术前显著改善
（P<0.05）；但术后 2 d 两组间比较差异无统计学意义（t=0.406，P=0.685）。两组患者均获随访，随访时间 6～18 个
月，平均 10 个月。两组均无血管、神经损伤等相关并发症发生。术后 48 h 观察组椎弓根内壁",p_value,P=0.661,,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,"次数、穿刺次数、手术时间、术前和术后 2 d VAS 评分及术后
血管、神经损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次数明显少于对照组（P<0.05），
但两组手术时间比较差异无统计学意义（t=0.440，P=0.661）。术后 2 d 两组 VAS 评分均较术前显著改善
（P<0.05）；但术后 2 d 两组间比较差异无统计学意义（t=0.406，P=0.685）。两组患者均获随访，随访时间 6～18 个
月，平均 10 个月。两组均无血管、神经损伤等相关并发症发生。术后 48 h 观察组椎弓根内壁突破率、骨水泥渗漏
率、穿刺路径吻合率和骨水泥中心分布率分别为 2.3",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"次数、穿刺次数、手术时间、术前和术后 2 d VAS 评分及术后
血管、神经损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次数明显少于对照组（P<0.05），
但两组手术时间比较差异无统计学意义（t=0.440，P=0.661）。术后 2 d 两组 VAS 评分均较术前显著改善
（P<0.05）；但术后 2 d 两组间比较差异无统计学意义（t=0.406，P=0.685）。两组患者均获随访，随访时间 6～18 个
月，平均 10 个月。两组均无血管、神经损伤等相关并发症发生。术后 48 h 观察组椎弓根内壁突破率、骨水泥渗漏
率、穿刺路径吻合率和骨水泥中心分布率分别为 2.3",p_value,P<0.05,,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,"损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次数明显少于对照组（P<0.05），
但两组手术时间比较差异无统计学意义（t=0.440，P=0.661）。术后 2 d 两组 VAS 评分均较术前显著改善
（P<0.05）；但术后 2 d 两组间比较差异无统计学意义（t=0.406，P=0.685）。两组患者均获随访，随访时间 6～18 个
月，平均 10 个月。两组均无血管、神经损伤等相关并发症发生。术后 48 h 观察组椎弓根内壁突破率、骨水泥渗漏
率、穿刺路径吻合率和骨水泥中心分布率分别为 2.33%（1/43）、2.33%（1/43）、86.05%（37/43）、88.",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"损伤等相关并发症发生情况。结果 观察组术中 X 线暴露次数及穿刺次数明显少于对照组（P<0.05），
但两组手术时间比较差异无统计学意义（t=0.440，P=0.661）。术后 2 d 两组 VAS 评分均较术前显著改善
（P<0.05）；但术后 2 d 两组间比较差异无统计学意义（t=0.406，P=0.685）。两组患者均获随访，随访时间 6～18 个
月，平均 10 个月。两组均无血管、神经损伤等相关并发症发生。术后 48 h 观察组椎弓根内壁突破率、骨水泥渗漏
率、穿刺路径吻合率和骨水泥中心分布率分别为 2.33%（1/43）、2.33%（1/43）、86.05%（37/43）、88.",p_value,P=0.685,,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,"、穿刺路径吻合率和骨水泥中心分布率分别为 2.33%（1/43）、2.33%（1/43）、86.05%（37/43）、88.37%（38/43），与
对照组［分别为 19.05%（8/42）、21.43%（9/42）、45.24%（19/42）、50.00%（21/42）］比较差异均有统计学意义
（P<0.05）。结论 术中光电导航下个体化单侧穿刺 PKP 能提高靶点穿刺成功率，有效减少椎弓根内壁穿破，能够
获得更好的骨水泥分布，具有更高的安全性。
     【关键词】 椎体后凸成形术；骨质疏松性椎体压缩骨折；光电导航；穿刺；骨水泥分布


Photoelectric guided navig",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"、穿刺路径吻合率和骨水泥中心分布率分别为 2.33%（1/43）、2.33%（1/43）、86.05%（37/43）、88.37%（38/43），与
对照组［分别为 19.05%（8/42）、21.43%（9/42）、45.24%（19/42）、50.00%（21/42）］比较差异均有统计学意义
（P<0.05）。结论 术中光电导航下个体化单侧穿刺 PKP 能提高靶点穿刺成功率，有效减少椎弓根内壁穿破，能够
获得更好的骨水泥分布，具有更高的安全性。
     【关键词】 椎体后凸成形术；骨质疏松性椎体压缩骨折；光电导航；穿刺；骨水泥分布


Photoelectric guided navig",p_value,P<0.05,,,,,,0.05,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_275__SOTA-P3-64.pdf,,,", 2, TAN Lun1, LIN Xu1, WU Chao1, ZENG Jun1, HU Haigang1
1. Departmen of Orthopedics, the Fourth People’s Hospital of Zigong, Zigong Sichuan, 643000, P.R.China
2. Southwest Medical University, Luzhou Sichuan, 646000, P.R.China
Corresponding author: TAN Lun, Email: 1098726536@qq.com

     【Abstract】 ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,", 2, TAN Lun1, LIN Xu1, WU Chao1, ZENG Jun1, HU Haigang1
1. Departmen of Orthopedics, the Fourth People’s Hospital of Zigong, Zigong Sichuan, 643000, P.R.China
2. Southwest Medical University, Luzhou Sichuan, 646000, P.R.China
Corresponding author: TAN Lun, Email: 1098726536@qq.com

     【Abstract】 ",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
