target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,source_table_id,row_label,column_label,cell_value,interpreted_fact,endpoint,study_arm,population_label,subgroup_label,numerator,denominator,timepoint,unit,verification_status
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_195__CER Annex 1 Literature Search Protocol and Report-SOTA.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_257,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_1082__5 Efficacy and safety of a hyaluronic acid filler.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_258,auto_extracted_row,auto_extracted_col,p.,p_value,efficacy; safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_1082__5 Efficacy and safety of a hyaluronic acid filler.pdf,,,p.6,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_258,auto_extracted_row,auto_extracted_col,p.6,p_value,efficacy; safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_1121__12 Safety and Efficacy of a Volumizing Hyaluronic Acid Filler.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_259,auto_extracted_row,auto_extracted_col,p.,p_value,efficacy; safety/AE; QoL,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_1121__12 Safety and Efficacy of a Volumizing Hyaluronic Acid Filler.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_259,auto_extracted_row,auto_extracted_col,p.,p_value,efficacy; safety/AE; QoL,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_403__CER Annex 1 Literature Search Protocol and Report-SOTA.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_260,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_280__CER Annex 1 Literature Search Protocol and Report-SOTA.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_261,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_819__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_271,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_073__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_272,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_509__CER Annex 1-A Literature Search Protocol -SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_273,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_698__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_274,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_400__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_275,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_029__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_276,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_441__CER Annex 1-B Literature Search Report -SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_277,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_557__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_278,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_754__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_279,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_277__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_280,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_532__CER Annex 1-A Literature Search Protocol -SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_281,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_059__CER Annex 1 Literature Search Protocol and Report-SOTA - 2025-06-13.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_282,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_004__CER Annex 1 Literature Search Protocol and Report-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_283,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_462__CER Annex 1-A Literature Search Protocol-SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_284,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_536__CER Annex 1-B Literature Search Report -SOTA.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_285,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_447__Sherr J.L. 等 - 2022 - Safety and Glycemic Outcomes With a Tubeless Autom.pdf,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_286,auto_extracted_row,auto_extracted_col,P.,p_value,safety/AE; complication,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_447__Sherr J.L. 等 - 2022 - Safety and Glycemic Outcomes With a Tubeless Autom.pdf,,,P < 0.0001,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_286,auto_extracted_row,auto_extracted_col,P < 0.0001,p_value,safety/AE; complication,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_603__Chao 等 - 2023 - Assessing non-adjunctive CGM safety at home and in.pdf,,,"p

1",extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_288,auto_extracted_row,auto_extracted_col,"p

1",p_value,safety/AE,,patients; RCT; prospective; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_603__Chao 等 - 2023 - Assessing non-adjunctive CGM safety at home and in.pdf,,,p < .001,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_288,auto_extracted_row,auto_extracted_col,p < .001,p_value,safety/AE,,patients; RCT; prospective; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_391__Pinsker J.E. 等 - 2022 - Clinical Evaluation of a Novel CGM-Informed Bolus .pdf,,,P = 0.03,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_292,auto_extracted_row,auto_extracted_col,P = 0.03,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_391__Pinsker J.E. 等 - 2022 - Clinical Evaluation of a Novel CGM-Informed Bolus .pdf,,,P1,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_292,auto_extracted_row,auto_extracted_col,P1,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_429__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_293,auto_extracted_row,auto_extracted_col,P.,p_value,efficacy; safety/AE; complication,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_429__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_293,auto_extracted_row,auto_extracted_col,p.,p_value,efficacy; safety/AE; complication,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_417__Ozaslan B. 等 - 2022 - Safety and Feasibility Evaluation of Step Count In.pdf,,,"p
                                                                                                                                                   2022",extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_296,auto_extracted_row,auto_extracted_col,"p
                                                                                                                                                   2022",p_value,safety/AE; complication,,RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_417__Ozaslan B. 等 - 2022 - Safety and Feasibility Evaluation of Step Count In.pdf,,,P = .03,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_296,auto_extracted_row,auto_extracted_col,P = .03,p_value,safety/AE; complication,,RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_469__Scott S. 等 - 2020 - Observation of glycaemic management in professsion.pdf,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_297,auto_extracted_row,auto_extracted_col,P.,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_469__Scott S. 等 - 2020 - Observation of glycaemic management in professsion.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_297,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_586__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_298,auto_extracted_row,auto_extracted_col,P.,p_value,efficacy; safety/AE; complication,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_586__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_298,auto_extracted_row,auto_extracted_col,p.,p_value,efficacy; safety/AE; complication,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_985__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_302,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_989__【20250303】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_303,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_070__【20240911】NPI031-PMCF-001_Post-Market Clinical Follow Up_A.9.docx-清洁版.docx,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_304,auto_extracted_row,auto_extracted_col,P.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_070__【20240911】NPI031-PMCF-001_Post-Market Clinical Follow Up_A.9.docx-清洁版.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_304,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_202__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_305,auto_extracted_row,auto_extracted_col,P.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_202__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_305,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_223__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_306,auto_extracted_row,auto_extracted_col,P.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_223__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_306,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_982__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_307,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_046__NPI031-CER-003 Clinical Evaluation Report_A5.docx,,,p 3,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_308,auto_extracted_row,auto_extracted_col,p 3,p_value,efficacy; safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_046__NPI031-CER-003 Clinical Evaluation Report_A5.docx,,,P 25,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_308,auto_extracted_row,auto_extracted_col,P 25,p_value,efficacy; safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_044__NPI031-CEP-003 Clinical Evaluation Plan A5-Draft.docx-0920.docx,,,P 3.3,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_310,auto_extracted_row,auto_extracted_col,P 3.3,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_044__NPI031-CEP-003 Clinical Evaluation Plan A5-Draft.docx-0920.docx,,,p 10,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_032_310,auto_extracted_row,auto_extracted_col,p 10,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_112__SOTA-P1-42.pdf,,,p = 0.03,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_320,auto_extracted_row,auto_extracted_col,p = 0.03,p_value,complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
