target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,file_type,table_id_or_title,page_or_section,table_title,table_footnote,contains_clinical_data,contains_statistical_values,contains_endpoint_data,contains_AE_data,contains_denominator_context,contains_subgroup_context,contains_followup_context,extraction_priority,expected_parser,manual_verification_needed
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_514__CE.TC04-1401 Clinical evaluation plan_0508.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_050,full_document,CER_514__CE.TC04-1401 Clinical evaluation plan_0508.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_272__3. CE.TC02-14-01 Clinical evaluation plan.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_051,full_document,CER_272__3. CE.TC02-14-01 Clinical evaluation plan.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_481__3. CE.TCR04-1701 Clinical evaluation plan_0318.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_052,full_document,CER_481__3. CE.TCR04-1701 Clinical evaluation plan_0318.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_158__17-02 CE.TCR05-1702 Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_053,full_document,CER_158__17-02 CE.TCR05-1702 Clinical Evaluation Report.docx,,yes,no,yes,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CER/CER_159__17-02 CE.TCR05-1702 Clinical Evaluation Report-冲突-胡翔宇_Win11.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_054,full_document,CER_159__17-02 CE.TCR05-1702 Clinical Evaluation Report-冲突-胡翔宇_Win11.docx,,yes,no,yes,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CEP/CEP_020__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_055,full_document,CEP_020__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CEP/CEP_018__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_056,full_document,CEP_018__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CEP/CEP_012__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_057,full_document,CEP_012__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CEP/CEP_015__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_058,full_document,CEP_015__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CEP/CEP_028__17-01 CE.TCR04-1701_Clinical Evaluation Plan.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_059,full_document,CEP_028__17-01 CE.TCR04-1701_Clinical Evaluation Plan.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_016_南京普爱,016 南京普爱,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_016_南京普爱/01_CER_SOURCE_PACKAGE/CEP/CEP_016__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_016_060,full_document,CEP_016__17-01 CE.TCR05-1701 Clinical Evaluation Plan.docx,,yes,no,no,yes,yes,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,"/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_060__SOTA-P2-04 Electrosurgery  part II  Technology, applications, and safety of electrosurgical devices.pdf",,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_061,first_5_pages,"CER_060__SOTA-P2-04 Electrosurgery  part II  Technology, applications, and safety of electrosurgical",,yes,yes,no,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,"/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_190__SOTA-P2-04 Electrosurgery  part II  Technology, applications, and safety of electrosurgical devices.pdf",,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_062,first_5_pages,"CER_190__SOTA-P2-04 Electrosurgery  part II  Technology, applications, and safety of electrosurgical",,yes,yes,no,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_147__Richter 等 - 2009 - Randomized clinical trial of efficacy and costs of.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_063,first_5_pages,CER_147__Richter 等 - 2009 - Randomized clinical trial of efficacy and costs of.pdf,,yes,yes,yes,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_148__Sheikh - 2004 - Safety and efficacy of electrocautery scalpel util.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_064,first_5_pages,CER_148__Sheikh - 2004 - Safety and efficacy of electrocautery scalpel util.pdf,,yes,yes,no,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_171__Li 等 - 2021 - Safety and Effectiveness Outcomes of a Novel Steri.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_065,first_5_pages,CER_171__Li 等 - 2021 - Safety and Effectiveness Outcomes of a Novel Steri.pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_206__SOTA-P1-10.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_066,first_5_pages,CER_206__SOTA-P1-10.pdf,,yes,yes,yes,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_075__SOTA-P4-08.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_067,first_5_pages,CER_075__SOTA-P4-08.pdf,,yes,yes,no,yes,no,no,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_091__SOTA-E4-10.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_068,first_5_pages,CER_091__SOTA-E4-10.pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_059__SOTA-P4-33.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_069,first_5_pages,CER_059__SOTA-P4-33.pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_254__SOTA-C1-06.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_070,first_5_pages,CER_254__SOTA-C1-06.pdf,,yes,yes,no,no,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_239__SOTA-P6-10.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_071,first_5_pages,CER_239__SOTA-P6-10.pdf,,yes,yes,yes,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_227__SOTA-E4-10.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_072,first_5_pages,CER_227__SOTA-E4-10.pdf,,yes,yes,yes,yes,yes,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_112__SOTA-E2-06.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_073,first_5_pages,CER_112__SOTA-E2-06.pdf,,yes,no,yes,no,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P4-63.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_074,first_5_pages,CER_115__SOTA-P4-63.pdf,,yes,yes,no,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_096__SOTA-P4-29.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_017_075,first_5_pages,CER_096__SOTA-P4-29.pdf,,yes,no,yes,no,yes,no,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_176__2.1 Annex I Literature search protocol and report - SOTA.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_076,full_document,CER_176__2.1 Annex I Literature search protocol and report - SOTA.docx,,yes,yes,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_052__2.1 Annex I Literature search protocol and report - SOTA.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_077,full_document,CER_052__2.1 Annex I Literature search protocol and report - SOTA.docx,,yes,yes,no,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_321__20230825 菁益 Clinical evaluation report A0.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_078,full_document,CER_321__20230825 菁益 Clinical evaluation report A0.docx,,yes,no,no,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_317__2. CE-JY001-1702_Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_079,full_document,CER_317__2. CE-JY001-1702_Clinical Evaluation Report.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_046__4. CE-JY003-1702_Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_080,full_document,CER_046__4. CE-JY003-1702_Clinical Evaluation Report.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_320__20230913 菁益 Clinical evaluation report A0 (审核中).docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_081,full_document,CER_320__20230913 菁益 Clinical evaluation report A0 (审核中).docx,,yes,no,no,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_055__2. CE-JY003-1702_Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_082,full_document,CER_055__2. CE-JY003-1702_Clinical Evaluation Report.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_006__2. CE-JY001-1702_Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_083,full_document,CER_006__2. CE-JY001-1702_Clinical Evaluation Report.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_361__20230922 菁益 Clinical evaluation report A0 (审核中)(1).docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_084,full_document,CER_361__20230922 菁益 Clinical evaluation report A0 (审核中)(1).docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_002__20230928 菁益 PSG-60A Clinical evaluation report A0 (审核中).docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_085,full_document,CER_002__20230928 菁益 PSG-60A Clinical evaluation report A0 (审核中).docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_028__2. CE-JY001-1702_Clinical Evaluation Report-电极.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_086,full_document,CER_028__2. CE-JY001-1702_Clinical Evaluation Report-电极.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_004__2. CE-JY001-1702_Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_087,full_document,CER_004__2. CE-JY001-1702_Clinical Evaluation Report.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_021__2. CE-JY001-1702_Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_088,full_document,CER_021__2. CE-JY001-1702_Clinical Evaluation Report.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_017_湖南菁益,017 湖南菁益,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_017_湖南菁益/01_CER_SOURCE_PACKAGE/CER/CER_003__20230922 菁益 Clinical evaluation report A0 (审核中)(1).docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_017_089,full_document,CER_003__20230922 菁益 Clinical evaluation report A0 (审核中)(1).docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_098__SOTA-P4-61.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_019_090,first_5_pages,CER_098__SOTA-P4-61.pdf,,yes,no,no,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_085__SOTA-P4-36.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_019_091,first_5_pages,CER_085__SOTA-P4-36.pdf,,yes,no,no,yes,no,no,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_091__SOTA-E3-20.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_019_092,first_5_pages,CER_091__SOTA-E3-20.pdf,,yes,yes,yes,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_088__SOTA-P4-9.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_019_093,first_5_pages,CER_088__SOTA-P4-9.pdf,,yes,yes,no,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_084__SOTA-P1-10.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_019_094,first_5_pages,CER_084__SOTA-P1-10.pdf,,yes,yes,no,yes,no,no,yes,high,pdfplumber,yes
